response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,50 to 85 percent,Landline,1,0.8233,0.7772,0.5236,0.7953
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9897,0.6615,0.359,0.6639
Dem,50 to 64,Bachelors' degree,Unknown,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9309,1.262,0.8266,1.2712
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Montgomery,85 percent or higher,Cell,1,0.8792,0.5126,0.4084,0.5198
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Favorable,Favorable,Do not believe,agree,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Lower Bucks,Less than 50 percent,Cell,0.8889,0.4292,0.964,1.2972,1.0674
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Lower Bucks,50 to 85 percent,Cell,1,0.6823,1.0464,0.7134,1.0573
Rep,35 to 49,Bachelors' degree,Other,Female,White,support,Approve,Support,oppose,Don't know,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Non-White,Middle/Upper Bucks,85 percent or higher,Cell,0.8889,0.9628,1.8553,1.3117,1.8555
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Favorable,Favorable,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Montgomery,85 percent or higher,Cell,1,0.963,0.4367,0.2131,0.4386
Rep,18 to 34,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Unfavorable,Don't know,disagree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9143,0.866,0.5238,0.874
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9215,0.7163,0.409,0.7223
Rep,65 and older,Some college or trade school,White,Female,[DO NOT READ] Don't know/Refused,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,[DO NOT READ] Don't know/Refused,65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.9284,0.6909,0.4061,0.6867
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9677,1.0562,0.4599,1.0604
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.8502,1.2398,0.916,1.2337
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.934,1.2912,0.9021,1.3001
Rep,35 to 49,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Don't know,disagree,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,35 to 49,White,Lower Bucks,Less than 50 percent,Cell,1,0.4524,0.7796,1.1609,0.8863
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lower Bucks,50 to 85 percent,Cell,1,0.6485,0.7018,0.4988,0.7461
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Approve,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Female,Not very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,50 to 85 percent,Cell,0.3333,0.5334,0.8415,0.8573,0.44
Rep,50 to 64,Graduate or Professional Degree,Unknown,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9059,0.7001,0.3799,0.7073
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,oppose,Approve,Support,support,Reps. keep House,Favorable,Favorable,Don't know,agree,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.6157,0.7669,0.6867,0.8227
Rep,65 and older,Some college or trade school,White,Female,White,oppose,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Montgomery,85 percent or higher,Cell,1,0.9203,0.6709,0.4701,0.6766
Rep,65 and older,High school,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,Less than 50 percent,Cell,1,0.4777,2.6777,4.1447,2.8149
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Lower Bucks,50 to 85 percent,Landline,1,0.6391,0.6375,0.6305,0.6794
Und,18 to 34,Graduate or Professional Degree,White,Female,White,support,Don't know,Check,oppose,Dems. take House,Unfavorable,Unfavorable,Don't know,disagree,18 to 29,Postgraduate Degree,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.8091,0.6196,0.4545,0.6181
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,[DO NOT READ] Refused,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9796,0.7863,0.5443,0.789
Rep,65 and older,Some college or trade school,White,Male,Other,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.9913,0.6425,0.3199,0.6449
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9775,0.6917,0.3426,0.69
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9903,1.265,0.7151,1.2654
Rep,50 to 64,Some college or trade school,White,Male,White,support,Don't know,Support,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,0.8889,0.9503,0.9448,0.6628,0.945
Rep,18 to 34,Graduate or Professional Degree,White,Male,Asian,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Don't know,agree,30 to 44,Postgraduate Degree,Republican,Male,Very likely,or as a member of another political party,Nonwhite,18 to 34,White,Montgomery,85 percent or higher,Landline,1,0.9756,0.3877,0.2401,0.3866
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Unfavorable,Do not believe,disagree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Lower Bucks,85 percent or higher,Landline,0.6667,0.8759,0.7154,0.4844,0.7016
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Unfavorable,Do not believe,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,0.8889,0.9827,0.9448,0.6409,0.9458
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9656,0.9448,0.6523,0.9487
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,or as a member of another political party,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.788,0.7557,0.4337,0.7783
Rep,65 and older,Bachelors' degree,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.9628,0.8601,0.3703,0.8564
Rep,65 and older,Bachelors' degree,Unknown,Female,White,support,Approve,Check,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,Middle/Upper Bucks,50 to 85 percent,Landline,1,0.806,1.213,0.6119,1.245
Rep,65 and older,High school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Don't know,agree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9865,2.2393,1.4991,2.2473
Rep,65 and older,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.8741,1.1359,0.6055,1.1528
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Unfavorable,Do not believe,disagree,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9171,0.7703,0.4887,0.7654
Und,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,Don't know,Don't know,Don't know,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9009,0.7703,0.4975,0.7788
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9823,1.265,0.721,1.2694
Und,50 to 64,Bachelors' degree,White,Female,White,Don't know,Disapp.,Check,Don't know,Don't know,Don't know,Don't know,Believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,50 to 85 percent,Landline,1,0.7471,1.3819,0.9671,1.4351
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Favorable,Believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Lower Bucks,85 percent or higher,Landline,1,0.8996,0.5833,0.3356,0.5898
Rep,65 and older,Bachelors' degree,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,Montgomery,85 percent or higher,Landline,1,0.8873,0.8163,0.421,0.8268
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Don't know,Don't know,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9869,0.7703,0.4541,0.7731
Rep,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Non-White,Lower Bucks,85 percent or higher,Cell,1,0.8595,1.1281,0.8003,1.1474
Rep,50 to 64,High school,Unknown,Female,White,support,Approve,Check,support,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,Unknown,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9819,2.6215,2.1888,2.6169
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9426,0.7001,0.3651,0.7043
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,30 to 44,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9813,0.755,0.5022,0.7536
Rep,18 to 34,Some college or trade school,Unknown,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,18 to 29,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,Unknown,Lower Bucks,Less than 50 percent,Cell,1,0.1955,0.5725,1.7949,0.7826
Rep,50 to 64,Some college or trade school,Unknown,Female,White,support,Don't know,Check,support,Don't know,Don't know,Favorable,Don't know,agree,45 to 64,Some College Educ.,Republican,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.5936,1.0851,1.1758,1.1117
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9198,0.9125,0.6086,0.9203
