response,ager,educ,file_race,gender,race_eth,ABOLOISHICE,AFRAID,approve,ASSAULTW,CLIMATE,CONIMMIG,ENGLISH,genballot,hdem_fav,hrep_fav,IMMCRIME,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,region,age_combinedb,file_race_noasian,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight
Rep,50 to 64,Some college or trade school,White,Male,White,Oppose,disagree,Approve,oppose,Not or not very,Support,agree,Reps. keep House,Don't know,Don't know,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",North Miami-Dade,50 to 64,White,50 to 85 percent,Cell,1,0.7103,0.8475,0.6194,0.9108
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Oppose,disagree,Approve,support,Not or not very,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,Hispanic,50 to 85 percent,Cell,1,0.8266,0.5483,0.2139,0.5756
Rep,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,Oppose,disagree,Approve,support,Very or somewhat,Support,disagree,Reps. keep House,Don't know,Favorable,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,85 percent or higher,Cell,1,0.8926,0.9173,0.3736,0.953
Rep,65 and older,High school,Hispanic,Female,Hispanic,Oppose,disagree,Approve,oppose,Very or somewhat,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,Nonwhite,South Miami-Dade,65 and older,Hispanic,85 percent or higher,Cell,1,0.9676,1.472,0.841,1.5052
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Oppose,disagree,Disapp.,support,Not or not very,Oppose,disagree,Reps. keep House,Favorable,Favorable,disagree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,35 to 49,Hispanic,50 to 85 percent,Cell,1,0.7157,0.5402,0.3371,0.5798
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Oppose,disagree,Approve,oppose,Very or somewhat,Support,agree,Reps. keep House,Unfavorable,Favorable,agree,45 to 64,Some College Educ.,Republican,Male,Somewhat likely,Republican,Nonwhite,South Miami-Dade,50 to 64,Hispanic,50 to 85 percent,Cell,1,0.7462,0.8068,0.4803,0.7676
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Oppose,disagree,Approve,oppose,Not or not very,Support,disagree,Reps. keep House,Unfavorable,Favorable,agree,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,Nonwhite,North Miami-Dade,35 to 49,Hispanic,85 percent or higher,Cell,1,0.9739,0.5099,0.209,0.5218
Rep,65 and older,Graduate or Professional Degree,Hispanic,Male,Hispanic,Support,agree,Disapp.,oppose,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Favorable,disagree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Democrat,Nonwhite,South Miami-Dade,65 and older,Hispanic,85 percent or higher,Cell,1,0.9836,0.3182,0.1166,0.3278
Rep,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Support,disagree,Approve,oppose,Very or somewhat,Oppose,disagree,Reps. keep House,Don't know,Favorable,disagree,45 to 64,4-year College Grad.,Other,Female,Very likely,Republican,Nonwhite,South Miami-Dade,50 to 64,Hispanic,Less than 50 percent,Cell,1,0.405,1.1469,1.0799,1.2655
Dem,18 to 34,Graduate or Professional Degree,Hispanic,Female,Hispanic,Support,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Unfavorable,Unfavorable,disagree,18 to 29,Postgraduate Degree,Other,Female,Very likely,Democrat,Nonwhite,North Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,1,0.302,0.4691,0.7581,0.541
Dem,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Oppose,disagree,Disapp.,support,Not or not very,Oppose,disagree,Dems. take House,Favorable,Favorable,disagree,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),Nonwhite,North Miami-Dade,18 to 34,Hispanic,50 to 85 percent,Cell,1,0.7471,0.8128,0.6607,0.8367
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Oppose,disagree,Approve,oppose,Not or not very,Support,disagree,Reps. keep House,Don't know,Unfavorable,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,Hispanic,85 percent or higher,Cell,1,0.9768,0.3727,0.1634,0.3839
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Don't know,Don't know,Unfavorable,disagree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,North Miami-Dade,35 to 49,Hispanic,50 to 85 percent,Cell,1,0.6818,0.6652,0.4337,0.7197
Rep,65 and older,Bachelors' degree,Hispanic,Male,Hispanic,Oppose,disagree,Approve,oppose,Not or not very,Support,disagree,Reps. keep House,Unfavorable,Favorable,disagree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,85 percent or higher,Cell,1,0.9838,0.7784,0.3516,0.8018
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Support,disagree,Approve,oppose,Very or somewhat,Support,disagree,Reps. keep House,Unfavorable,Favorable,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,Hispanic,Less than 50 percent,Cell,1,0.4634,0.5694,0.5279,0.6613
Und,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Support,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Reps. keep House,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Not at all likely,Republican,Nonwhite,North Miami-Dade,35 to 49,Hispanic,Less than 50 percent,Cell,0,0.3873,1.3224,1.7955,0.3653
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Oppose,disagree,Disapp.,support,Not or not very,Oppose,disagree,Dems. take House,Unfavorable,Unfavorable,agree,45 to 64,Postgraduate Degree,Republican,Male,Somewhat likely,Democrat,Nonwhite,North Miami-Dade,50 to 64,Hispanic,Less than 50 percent,Cell,0.4444,0.3464,0.4832,0.7284,0.31
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,South Miami-Dade,35 to 49,Hispanic,85 percent or higher,Cell,1,0.9893,0.5307,0.2038,0.5468
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Support,disagree,Disapp.,Don't know,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,North Miami-Dade,50 to 64,Hispanic,50 to 85 percent,Cell,1,0.6011,1.1845,0.9266,1.31
Rep,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Oppose,agree,Approve,oppose,Very or somewhat,Support,disagree,Reps. keep House,Unfavorable,Favorable,agree,18 to 29,Some College Educ.,Republican,Female,Very likely,Republican,Nonwhite,North Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,1,0.2805,0.8078,1.9356,0.9428
Dem,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Support,disagree,Disapp.,support,Very or somewhat,Support,disagree,Dems. take House,Don't know,Unfavorable,disagree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,North Miami-Dade,35 to 49,Hispanic,Less than 50 percent,Cell,1,0.4277,1.683,2.3642,1.9862
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Oppose,agree,Approve,support,Not or not very,Oppose,disagree,Reps. keep House,Don't know,Unfavorable,disagree,45 to 64,Postgraduate Degree,Other,Female,Not very likely,Republican,Nonwhite,North Miami-Dade,50 to 64,Hispanic,50 to 85 percent,Cell,1,0.5533,0.6751,0.3871,0.56
Rep,18 to 34,High school,Hispanic,Male,Hispanic,Support,disagree,Approve,support,Not or not very,Oppose,disagree,Reps. keep House,Don't know,Don't know,disagree,30 to 44,High School Grad. or Less,Other,Male,Somewhat likely,Republican,Nonwhite,South Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,0.6667,0.0537,1.5058,8.03,1.2099
Rep,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Oppose,agree,Approve,oppose,Very or somewhat,Support,disagree,Reps. keep House,Don't know,Don't know,disagree,18 to 29,Some College Educ.,Other,Male,Not at all likely,Independent (No party),Nonwhite,North Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,0.5556,0.0608,0.8441,4.6091,0.3398
Rep,18 to 34,Bachelors' degree,Hispanic,Male,Other,Oppose,agree,Approve,oppose,Very or somewhat,Support,agree,Reps. keep House,Don't know,Favorable,agree,18 to 29,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),Nonwhite,South Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,1,0.2515,0.5288,1.115,0.6999
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Support,disagree,Approve,oppose,Very or somewhat,Support,disagree,Reps. keep House,Don't know,Favorable,agree,65 and older,4-year College Grad.,Democratic,Male,Very likely,Republican,Nonwhite,South Miami-Dade,65 and older,Hispanic,Less than 50 percent,Cell,1,0.4039,1.0504,1.3693,1.1595
Rep,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Oppose,disagree,Approve,oppose,Not or not very,Oppose,disagree,Reps. keep House,Unfavorable,Favorable,disagree,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,85 percent or higher,Cell,1,0.9938,0.9907,0.5032,1.021
Und,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Oppose,disagree,Don't know,support,Very or somewhat,Don't know,disagree,Reps. keep House,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Not very likely,Independent (No party),Nonwhite,North Miami-Dade,35 to 49,Hispanic,Less than 50 percent,Cell,0.4444,0.2636,1.4018,3.5985,0.6862
Rep,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,Don't know,agree,Approve,support,Very or somewhat,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,85 percent or higher,Landline,1,0.8707,0.9173,0.3828,0.9561
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Oppose,disagree,Disapp.,support,Very or somewhat,Support,disagree,Dems. take House,Favorable,Unfavorable,agree,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,18 to 34,Hispanic,50 to 85 percent,Cell,1,0.8052,0.3833,0.2139,0.4039
Rep,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Don't know,disagree,Approve,support,Very or somewhat,Oppose,disagree,Reps. keep House,Don't know,Don't know,agree,30 to 44,Some College Educ.,Democratic,Female,Somewhat likely,Republican,Nonwhite,South Miami-Dade,35 to 49,Hispanic,Less than 50 percent,Cell,0.7778,0.4544,1.4591,2.0694,1.212
Dem,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Oppose,agree,Disapp.,oppose,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Favorable,disagree,45 to 64,Some College Educ.,Democratic,Male,Very likely,Democrat,Nonwhite,North Miami-Dade,50 to 64,Hispanic,85 percent or higher,Cell,1,0.9921,1.0057,0.6634,1.0333
Und,18 to 34,Some college or trade school,Black,Female,Hispanic,Don't know,agree,Don't know,Don't know,Very or somewhat,Oppose,disagree,Don't know,Don't know,Don't know,disagree,18 to 29,Some College Educ.,Democratic,Female,Very likely,Independent (No party),Nonwhite,South Miami-Dade,18 to 34,Black,50 to 85 percent,Cell,0.7778,0.5464,0.9201,0.683,0.9068
Rep,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Support,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Favorable,disagree,30 to 44,4-year College Grad.,Other,Female,Almost certain,Independent (No party),Nonwhite,South Miami-Dade,35 to 49,Hispanic,Less than 50 percent,Cell,1,0.3545,1.3316,1.6439,1.634
Dem,18 to 34,Graduate or Professional Degree,Black,Female,Black,Support,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,18 to 29,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,South Miami-Dade,18 to 34,Black,50 to 85 percent,Cell,1,0.84,0.4339,0.1573,0.4434
Dem,35 to 49,Graduate or Professional Degree,Black,Female,Black,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,South Miami-Dade,35 to 49,Black,Less than 50 percent,Cell,1,0.4489,0.7819,0.7003,0.8507
Dem,50 to 64,Bachelors' degree,Black,Female,Black,Oppose,agree,Disapp.,oppose,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,45 to 64,4-year College Grad.,Democratic,Female,Somewhat likely,Democrat,Nonwhite,South Miami-Dade,50 to 64,Black,85 percent or higher,Cell,0.6667,0.9501,1.039,0.3284,0.9996
Dem,35 to 49,Bachelors' degree,Unknown,Female,Hispanic,Don't know,disagree,Don't know,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,30 to 44,4-year College Grad.,Other,Female,Very likely,Democrat,Nonwhite,South Miami-Dade,35 to 49,Unknown,50 to 85 percent,Cell,1,0.7135,1.7323,0.8997,1.7898
Und,18 to 34,Graduate or Professional Degree,Black,Male,Black,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,30 to 44,Postgraduate Degree,Democratic,Male,Very likely,Democrat,Nonwhite,North Miami-Dade,18 to 34,Black,85 percent or higher,Cell,1,0.9881,0.3606,0.1745,0.37
Dem,18 to 34,Bachelors' degree,Black,Male,Black,Oppose,disagree,Disapp.,oppose,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,South Miami-Dade,50 to 64,Black,85 percent or higher,Cell,1,0.9953,0.8817,0.3249,0.9089
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Don't know,disagree,Approve,support,Not or not very,Don't know,disagree,Reps. keep House,Don't know,Favorable,disagree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",North Miami-Dade,65 and older,White,85 percent or higher,Cell,1,0.9181,0.3939,0.1464,0.4079
Und,50 to 64,Bachelors' degree,Black,Male,Black,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Favorable,disagree,45 to 64,4-year College Grad.,Democratic,Male,Somewhat likely,Independent (No party),Nonwhite,South Miami-Dade,50 to 64,Black,85 percent or higher,Cell,0.7778,0.8625,0.8817,0.3737,0.8202
Und,50 to 64,Graduate or Professional Degree,White,Female,White,Don't know,agree,Approve,oppose,Not or not very,Don't know,disagree,Reps. keep House,Don't know,Don't know,disagree,45 to 64,Postgraduate Degree,Other,Female,Not at all likely,Independent (No party),"White, 4-Year College Grads",North Miami-Dade,50 to 64,White,50 to 85 percent,Cell,0,0.7046,0.5799,0.2573,0.2393
Dem,18 to 34,Bachelors' degree,Black,Female,Black,Oppose,agree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Favorable,disagree,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,North Miami-Dade,18 to 34,Black,50 to 85 percent,Cell,1,0.6375,1.0613,0.6305,1.1616
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Favorable,disagree,45 to 64,Postgraduate Degree,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",North Miami-Dade,50 to 64,White,85 percent or higher,Cell,1,0.9832,0.4074,0.1963,0.4176
Rep,50 to 64,Some college or trade school,White,Male,White,Oppose,disagree,Approve,oppose,Not or not very,Support,disagree,Reps. keep House,Don't know,Don't know,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",South Miami-Dade,50 to 64,White,50 to 85 percent,Cell,1,0.5353,0.693,0.5594,0.7829
Rep,50 to 64,High school,White,Female,White,Oppose,agree,Approve,oppose,Very or somewhat,Support,agree,Reps. keep House,Unfavorable,Favorable,agree,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",South Miami-Dade,50 to 64,White,85 percent or higher,Cell,1,0.9746,1.427,0.654,1.4702
Rep,35 to 49,Bachelors' degree,White,Female,White,Oppose,agree,Approve,support,Not or not very,Don't know,disagree,Reps. keep House,Don't know,Favorable,disagree,45 to 64,4-year College Grad.,Republican,Female,Not very likely,Republican,"White, 4-Year College Grads",South Miami-Dade,35 to 49,White,Less than 50 percent,Cell,0.3333,0.2436,0.9289,1.626,0.4035
Und,50 to 64,Some college or trade school,White,Female,White,Support,disagree,Don't know,support,Very or somewhat,Oppose,disagree,Don't know,Don't know,Don't know,disagree,45 to 64,Some College Educ.,Other,Female,Not very likely,Independent (No party),"White, No 4-Year College Degree",North Miami-Dade,50 to 64,White,Less than 50 percent,Cell,0.4444,0.4581,1.277,1.6045,0.7067
Und,50 to 64,Some college or trade school,White,Male,White,Support,disagree,Disapp.,support,Very or somewhat,Oppose,agree,Dems. take House,Favorable,Unfavorable,disagree,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",South Miami-Dade,50 to 64,White,50 to 85 percent,Cell,1,0.8312,0.8534,0.4457,0.8951
Dem,18 to 34,Bachelors' degree,Black,Female,Black,Support,disagree,Disapp.,support,Very or somewhat,Oppose,agree,Dems. take House,Unfavorable,Unfavorable,disagree,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Democrat,Nonwhite,South Miami-Dade,18 to 34,Black,Less than 50 percent,Cell,1,0.4814,0.9013,0.801,0.9717
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Oppose,agree,Approve,oppose,Very or somewhat,Support,agree,Reps. keep House,Don't know,Favorable,agree,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",North Miami-Dade,50 to 64,White,85 percent or higher,Landline,1,0.9531,0.3201,0.1414,0.3269
Und,35 to 49,Some college or trade school,Black,Female,Black,Support,disagree,Disapp.,oppose,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,30 to 44,Some College Educ.,Other,Female,Very likely,Democrat,Nonwhite,South Miami-Dade,35 to 49,Black,Less than 50 percent,Cell,1,0.3709,1.6041,2.0942,1.7926
